epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,867.183,0.94695,0.86647,1.41548,0.90372,0.76518,0.86668,0.66895,0.84235,0.75572,1.30681,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,892.82,0.93644,0.84892,1.40864,0.91282,0.75856,0.86168,0.67506,0.81385,0.71542,1.26375,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,925.417,0.9316,0.83854,1.39997,0.92734,0.7545,0.86377,0.68142,0.81737,0.72661,1.2811,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,955.765,0.92916,0.85404,1.39564,0.92955,0.75856,0.86131,0.67555,0.81315,0.72496,1.2748,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,974.994,0.92276,0.83907,1.39322,0.91518,0.7598,0.8656,0.67988,0.80675,0.73407,1.27247,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,1006.63,0.91351,0.83363,1.38785,0.93433,0.771,0.87231,0.68633,0.79995,0.68597,1.26455,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,1039.02,0.91646,0.83526,1.37543,0.93556,0.75296,0.86351,0.67302,0.8348,0.70126,1.29225,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,1063.8,0.89673,0.82244,1.37364,0.92091,0.76081,0.86501,0.68264,0.80417,0.70264,1.26385,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,1081.61,0.90153,0.80961,1.37335,0.90763,0.77656,0.86857,0.69495,0.78108,0.69272,1.24625,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,1111.18,0.90188,0.80459,1.37184,0.91498,0.77536,0.87661,0.6889,0.79641,0.68759,1.24917,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,1143.36,0.89278,0.79954,1.36394,0.93685,0.76624,0.8715,0.69003,0.78794,0.68825,1.25162,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,1170,0.89156,0.80832,1.36731,0.93644,0.76096,0.87073,0.69199,0.79782,0.68593,1.24742,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,1193.2,0.88853,0.80005,1.36637,0.92124,0.7788,0.87113,0.69035,0.79155,0.67364,1.25821,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,1226.05,0.88226,0.79577,1.35815,0.94544,0.76042,0.87893,0.69144,0.77854,0.67917,1.24655,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,1258.44,0.88125,0.79527,1.36167,0.93492,0.77474,0.87501,0.6977,0.76199,0.66505,1.22718,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,1279.67,0.87527,0.79188,1.35301,0.92452,0.78283,0.88154,0.70065,0.77184,0.65847,1.23078,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,1308.78,0.87872,0.79175,1.36439,0.92403,0.77954,0.87281,0.69347,0.77838,0.67998,1.24647,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,1341.34,0.86805,0.79418,1.347,0.93716,0.77954,0.87954,0.70786,0.74583,0.64869,1.21433,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,1369.44,0.87591,0.77037,1.34744,0.9332,0.76914,0.87673,0.69635,0.76724,0.67163,1.22329,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,1389.28,0.8646,0.77482,1.34077,0.92497,0.77536,0.88033,0.70273,0.76118,0.64335,1.21474,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
