epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
96,3642.49,0.66951,0.55756,1.10857,0.94025,0.82825,0.91751,0.77505,0.61439,0.47031,0.99812,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,3677.06,0.66319,0.54911,1.10377,0.93995,0.82825,0.91601,0.77269,0.60913,0.46452,0.99774,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,3708.77,0.66327,0.59,1.10326,0.94288,0.82638,0.91595,0.777,0.60317,0.47169,0.99377,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,3743.48,0.67206,0.54978,1.1081,0.94755,0.82203,0.91538,0.77614,0.6028,0.46483,0.988,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,3777.49,0.67617,0.56149,1.1088,0.9501,0.81207,0.92036,0.77901,0.60324,0.46592,0.98986,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,3811.02,0.66204,0.55124,1.10528,0.92617,0.82743,0.9185,0.77525,0.60655,0.46593,0.99521,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,3843.79,0.65638,0.54749,1.09882,0.92726,0.84089,0.91816,0.77414,0.60727,0.46908,0.99677,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,3878.75,0.66058,0.55072,1.09796,0.93289,0.83036,0.91553,0.77301,0.60306,0.46523,0.99679,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,3914.12,0.6769,0.54586,1.11481,0.93512,0.83412,0.91752,0.77561,0.6014,0.46624,0.99392,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,3947.23,0.66087,0.5469,1.10277,0.93598,0.83945,0.91909,0.77846,0.59787,0.46679,0.99064,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,3981.99,0.6663,0.55246,1.10391,0.94593,0.82738,0.92236,0.78128,0.59473,0.46275,0.98679,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,4005.47,0.65409,0.56987,1.09411,0.94217,0.82638,0.91948,0.77918,0.59344,0.46981,0.98706,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,4038.83,0.66041,0.54263,1.10933,0.93197,0.83821,0.92001,0.7784,0.59225,0.4629,0.98564,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,4071.56,0.65166,0.55044,1.09281,0.94275,0.83002,0.91898,0.78146,0.58851,0.45601,0.98432,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,4106.28,0.65051,0.54752,1.09472,0.93435,0.84443,0.92025,0.78064,0.58906,0.45353,0.98125,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,4141.58,0.6572,0.54661,1.10327,0.93324,0.84379,0.91868,0.77997,0.58932,0.45696,0.97862,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,4179.48,0.6513,0.54142,1.09905,0.94462,0.8386,0.92059,0.78067,0.59077,0.45981,0.97897,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,4218.87,0.65412,0.54071,1.09324,0.92567,0.8407,0.91673,0.78038,0.58327,0.4578,0.97839,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,4257.12,0.65866,0.54071,1.09868,0.92685,0.83696,0.91695,0.78341,0.58718,0.46036,0.98476,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,4295.65,0.6436,0.53552,1.09112,0.94031,0.83447,0.91654,0.77996,0.59073,0.45413,0.98592,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,4334.54,0.65666,0.54455,1.10224,0.94809,0.82576,0.91816,0.78113,0.58972,0.45622,0.98306,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
