epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
78,2304.73,1.18132,1.4678,1.70542,0.86,0.5781,0.66438,0.38036,1.49394,1.3386,2.13488,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,2331.94,1.18714,1.48528,1.71189,0.88054,0.57623,0.66726,0.3943,1.49592,1.3256,2.15372,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,2362.22,1.19118,1.48879,1.714,0.88996,0.56752,0.6732,0.39069,1.48921,1.33206,2.16039,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,2392.4,1.17059,1.47335,1.7057,0.9055,0.56129,0.65733,0.395,1.4379,1.37288,2.05868,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,2416.98,1.17443,1.45361,1.69765,0.88714,0.57374,0.64802,0.37633,1.48916,1.39696,2.12362,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,2447.22,1.16845,1.45758,1.69091,0.89642,0.56503,0.66258,0.3757,1.50425,1.34647,2.1542,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,2477.33,1.17961,1.45884,1.70399,0.89436,0.58867,0.68249,0.39645,1.48505,1.27895,2.12025,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,2512.8,1.16908,1.44438,1.69587,0.87432,0.58307,0.66979,0.38408,1.49177,1.33474,2.12782,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,2540.76,1.18493,1.47686,1.71308,0.92403,0.55255,0.66491,0.38389,1.49754,1.32819,2.14174,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,2570.82,1.1772,1.45194,1.70094,0.92265,0.57153,0.67474,0.39136,1.48258,1.31177,2.15002,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,2600.34,1.17392,1.46779,1.69488,0.90002,0.55881,0.65374,0.36503,1.54947,1.379,2.23559,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,2628.82,1.16669,1.43751,1.69223,0.89969,0.56814,0.66201,0.38905,1.47098,1.33599,2.10567,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,2659.16,1.1608,1.4668,1.68509,0.87812,0.56441,0.66048,0.38895,1.44527,1.38625,2.08103,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,2689.41,1.17585,1.44557,1.69922,0.87881,0.56627,0.65991,0.38229,1.49307,1.33283,2.14267,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,2714.12,1.16553,1.42836,1.68986,0.8936,0.58245,0.67885,0.39326,1.48533,1.29499,2.15516,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,2743.45,1.16826,1.45488,1.68181,0.89954,0.57951,0.67197,0.39436,1.46035,1.30768,2.11856,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,2775.16,1.16637,1.46086,1.703,0.91972,0.56316,0.66261,0.39217,1.4509,1.31985,2.10104,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,2808.74,1.15003,1.41353,1.67365,0.88676,0.57012,0.65269,0.3823,1.47106,1.35997,2.10827,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,2835.52,1.15693,1.41686,1.68373,0.9107,0.57498,0.66857,0.38805,1.46861,1.32174,2.08613,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,2865.15,1.15423,1.43617,1.67959,0.91195,0.57063,0.66914,0.38126,1.49845,1.30736,2.15682,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,2895.02,1.15128,1.41022,1.68028,0.87867,0.59365,0.67926,0.39165,1.50186,1.2733,2.15083,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,2919.71,1.14494,1.41997,1.67311,0.89697,0.57934,0.66727,0.38468,1.49408,1.33686,2.15013,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,2949.38,1.15359,1.43135,1.68744,0.91279,0.57968,0.66582,0.38687,1.47617,1.33227,2.10775,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,2979.45,1.14905,1.40981,1.67944,0.888,0.58219,0.66295,0.37667,1.50721,1.3372,2.1516,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,3009.32,1.12873,1.41151,1.65431,0.92219,0.57872,0.67237,0.38705,1.49536,1.30562,2.15331,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,3036.62,1.13871,1.48779,1.6666,0.92428,0.56965,0.67354,0.38807,1.49627,1.3087,2.15667,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,3069.24,1.14819,1.41501,1.67856,0.90944,0.58183,0.68083,0.39422,1.4759,1.30216,2.12576,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,3099.62,1.12858,1.39946,1.65977,0.91973,0.58058,0.66959,0.39198,1.47401,1.31249,2.08572,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,3124.39,1.14244,1.41443,1.66865,0.90258,0.57934,0.67818,0.3995,1.46411,1.30368,2.06965,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,3152.38,1.13185,1.40993,1.65469,0.90421,0.58151,0.6729,0.39997,1.47119,1.29245,2.08026,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,3183.09,1.13158,1.38625,1.66193,0.90717,0.58432,0.67492,0.40254,1.46958,1.28121,2.104,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,3212.61,1.14213,1.47409,1.66548,0.92188,0.57934,0.67967,0.39621,1.47808,1.28328,2.13696,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,3239.43,1.11224,1.38286,1.63865,0.92312,0.57561,0.67602,0.3887,1.49307,1.28909,2.16387,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,3268.91,1.14014,1.41114,1.67031,0.91183,0.58121,0.68208,0.39867,1.46885,1.27833,2.13846,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,3298.93,1.11747,1.37252,1.65791,0.89373,0.59134,0.6883,0.4035,1.46785,1.26963,2.14942,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,3324.13,1.12957,1.39161,1.65552,0.88827,0.58556,0.68313,0.40526,1.45153,1.27776,2.10591,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,3361.74,1.11219,1.3985,1.64349,0.91477,0.57996,0.68936,0.40654,1.45713,1.26538,2.12097,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,3391.95,1.11626,1.38428,1.65212,0.88935,0.59676,0.69479,0.40366,1.47161,1.25274,2.13544,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,3419.47,1.12201,1.39392,1.66214,0.87773,0.59739,0.69507,0.40356,1.47799,1.24776,2.15384,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,3446.48,1.12035,1.3915,1.65357,0.92037,0.57996,0.69387,0.40414,1.46462,1.25148,2.12779,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,3477.38,1.11636,1.36479,1.64617,0.88133,0.59801,0.69459,0.40721,1.46129,1.2595,2.12552,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,3508.56,1.10702,1.384,1.64511,0.87049,0.60548,0.69376,0.409,1.44433,1.26506,2.10789,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,3533.17,1.10581,1.37723,1.64585,0.87468,0.59614,0.68924,0.40325,1.46009,1.26218,2.13318,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,3563.25,1.10355,1.35399,1.6355,0.89149,0.58245,0.68355,0.4019,1.45451,1.27272,2.11365,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,3593.65,1.10348,1.34652,1.63812,0.88628,0.58685,0.68633,0.40707,1.4415,1.26584,2.08028,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,3623.45,1.11747,1.37819,1.64462,0.88509,0.58954,0.68919,0.40593,1.46123,1.25639,2.09196,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,3651.62,1.10673,1.36656,1.64271,0.90147,0.59212,0.69472,0.40834,1.45293,1.23751,2.09193,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,3682.63,1.10449,1.35856,1.64055,0.86554,0.6129,0.69835,0.41001,1.45535,1.22761,2.0997,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,3713.45,1.10989,1.36596,1.64538,0.867,0.60442,0.69239,0.40604,1.45899,1.23033,2.10919,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,3740.56,1.10792,1.34938,1.6471,0.89325,0.59179,0.69284,0.40472,1.45557,1.23212,2.1058,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,3770.69,1.11268,1.37641,1.64237,0.8706,0.60983,0.69566,0.40806,1.45004,1.22664,2.09978,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,3801.04,1.09845,1.3265,1.6295,0.87138,0.60423,0.69059,0.40279,1.45994,1.24065,2.11304,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,3825.02,1.09355,1.3503,1.63579,0.87073,0.59937,0.69059,0.40063,1.47432,1.24704,2.13634,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,3852.95,1.08951,1.33308,1.62853,0.87496,0.60174,0.6907,0.40132,1.47616,1.24486,2.14026,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,3886.41,1.10575,1.36207,1.64258,0.88887,0.59676,0.69276,0.40101,1.48324,1.23468,2.14872,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
