epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
40,633.247,0.89715,0.80977,1.29389,0.92667,0.78635,0.8774,0.69279,0.79824,0.66378,1.14388,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278
41,648.892,0.90032,0.80581,1.29074,0.94704,0.75676,0.87134,0.6884,0.79396,0.65799,1.14908,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
42,664.237,0.89447,0.80097,1.2891,0.93693,0.76665,0.87112,0.68897,0.80223,0.6519,1.14469,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882
43,679.753,0.89615,0.79874,1.29124,0.94325,0.76536,0.87229,0.68912,0.78951,0.65693,1.13073,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684
44,695.465,0.89333,0.79276,1.28466,0.93075,0.76851,0.87788,0.69365,0.78657,0.64879,1.13406,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486
45,711.066,0.89589,0.80394,1.29219,0.92693,0.77909,0.87644,0.69921,0.77457,0.64112,1.12616,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288
46,726.901,0.88418,0.79741,1.28533,0.94046,0.77038,0.88075,0.70282,0.77029,0.62373,1.12699,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
47,742.4,0.8855,0.79043,1.27573,0.95228,0.76167,0.87527,0.69773,0.78471,0.63688,1.12128,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892
48,758.066,0.87904,0.78935,1.27084,0.93952,0.77332,0.87665,0.69786,0.77986,0.6391,1.1139,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694
49,773.541,0.87779,0.7719,1.27006,0.91817,0.78904,0.87967,0.69664,0.77905,0.64642,1.11993,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496
