epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,32950.7,1.08266,1.3369,1.63129,0.8662,0.59552,0.67588,0.39093,1.4779,1.28047,2.16039,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,33179,1.08733,1.3128,1.63063,0.87993,0.58826,0.67764,0.39185,1.47778,1.28097,2.15535,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,33407.4,1.0779,1.33172,1.62673,0.86854,0.59613,0.67818,0.39075,1.48254,1.285,2.15786,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,33634,1.07101,1.31107,1.61402,0.86956,0.59738,0.67835,0.38838,1.49172,1.28186,2.18047,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,33863.8,1.08646,1.3306,1.63012,0.87965,0.58494,0.67975,0.39175,1.48845,1.28081,2.17564,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,34093.6,1.08174,1.33448,1.63216,0.88655,0.58353,0.68328,0.39537,1.48466,1.27048,2.16983,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,34323.2,1.07598,1.31258,1.62181,0.87901,0.59241,0.68297,0.3947,1.48182,1.27596,2.16374,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,34553.6,1.08317,1.33776,1.62906,0.87183,0.59552,0.68555,0.39558,1.48182,1.27001,2.16626,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,34782.3,1.06681,1.30674,1.61229,0.87531,0.59365,0.68579,0.39844,1.47022,1.25805,2.15439,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,35010.2,1.06664,1.30763,1.61058,0.87878,0.59241,0.68615,0.39714,1.46968,1.25785,2.16212,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,35240.6,1.06158,1.28785,1.61429,0.87928,0.5949,0.6869,0.39689,1.4734,1.2609,2.17459,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,35471.1,1.05965,1.29021,1.61208,0.87363,0.59739,0.68863,0.40019,1.45661,1.25441,2.15195,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,35700.7,1.07565,1.3115,1.61945,0.88241,0.58839,0.68599,0.4006,1.45698,1.2615,2.14884,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,35929.1,1.06234,1.3228,1.61471,0.86732,0.59739,0.68953,0.40182,1.4531,1.2518,2.14579,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,36158.2,1.06587,1.30056,1.61372,0.85856,0.60859,0.69276,0.4052,1.44787,1.2409,2.1448,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,36386.4,1.06643,1.30403,1.61044,0.85415,0.61108,0.69441,0.40703,1.44523,1.23856,2.14472,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,36615.9,1.07773,1.30098,1.62726,0.84725,0.61357,0.69493,0.40689,1.44616,1.24258,2.14904,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,36844.2,1.06751,1.29932,1.61811,0.85711,0.60734,0.69366,0.40477,1.4513,1.24195,2.15735,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,37072.3,1.05073,1.28733,1.60311,0.85852,0.6117,0.6955,0.40429,1.45403,1.24219,2.16242,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,37301.5,1.05244,1.28817,1.60235,0.86761,0.60361,0.69573,0.40384,1.46273,1.24036,2.17597,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,37530.7,1.06319,1.30017,1.61052,0.87992,0.6005,0.69594,0.4039,1.46826,1.23976,2.18913,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,37760.1,1.0515,1.26538,1.604,0.87944,0.60112,0.69584,0.4028,1.47313,1.24032,2.19487,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,37989.8,1.05748,1.3,1.6125,0.87269,0.60361,0.69609,0.40321,1.46985,1.23932,2.18965,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,38219,1.05661,1.29639,1.60962,0.88403,0.59925,0.69772,0.40443,1.46777,1.23184,2.18471,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,38447.3,1.05157,1.281,1.60187,0.88156,0.60112,0.69935,0.40635,1.46315,1.22654,2.17528,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,38673.1,1.04819,1.28121,1.60095,0.8774,0.60672,0.69939,0.40581,1.46165,1.22702,2.1711,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,38902.8,1.04726,1.29251,1.61031,0.87513,0.60672,0.69779,0.40705,1.46076,1.22325,2.17073,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,39130.4,1.04193,1.2782,1.59326,0.87947,0.60485,0.69736,0.40678,1.46041,1.21579,2.17217,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,39358.5,1.05139,1.28387,1.59727,0.88813,0.60269,0.6994,0.40744,1.45765,1.21618,2.16777,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,39584.9,1.04491,1.27039,1.59547,0.88572,0.60285,0.69931,0.40665,1.45973,1.21965,2.16991,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,39813.3,1.03033,1.25755,1.58209,0.87461,0.60766,0.69917,0.40812,1.4558,1.22235,2.16569,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,40040.3,1.04176,1.27217,1.59487,0.88328,0.60112,0.70112,0.40931,1.4548,1.22127,2.16412,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,40268,1.04213,1.27509,1.59352,0.89128,0.6005,0.69988,0.40743,1.45561,1.21775,2.16816,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,40496.7,1.03622,1.26599,1.59074,0.87948,0.60112,0.6992,0.40782,1.45536,1.21738,2.17029,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,40725.4,1.03308,1.26106,1.5888,0.87475,0.60485,0.70145,0.40908,1.45495,1.21453,2.17116,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,40953.9,1.03937,1.27494,1.58795,0.86627,0.61357,0.70228,0.40973,1.45272,1.21652,2.17064,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,41183.1,1.03368,1.25211,1.58424,0.86483,0.61294,0.70226,0.409,1.45162,1.21714,2.17032,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,41411,1.03188,1.26236,1.58339,0.88518,0.60174,0.70177,0.40959,1.45015,1.21572,2.16883,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,41637.8,1.04156,1.26126,1.59683,0.87942,0.60423,0.70347,0.41003,1.45033,1.21503,2.16964,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,41865.7,1.03028,1.25428,1.58587,0.87485,0.6061,0.70475,0.41083,1.45091,1.21394,2.17227,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,42092.3,1.02409,1.25027,1.57722,0.87808,0.60504,0.70454,0.41059,1.45202,1.21528,2.17468,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,42320.2,1.03226,1.26477,1.59464,0.88126,0.60423,0.70517,0.41092,1.45139,1.21368,2.17463,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,42550.4,1.02602,1.24146,1.58093,0.88298,0.60423,0.70487,0.40974,1.45385,1.21524,2.17849,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,42777.1,1.02983,1.26155,1.58681,0.88527,0.60236,0.70536,0.41049,1.45599,1.21557,2.18179,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,43005,1.01282,1.23857,1.57547,0.87633,0.6085,0.70363,0.40961,1.45737,1.21789,2.18534,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,43235.4,1.02877,1.25443,1.58466,0.85314,0.62228,0.70425,0.41017,1.45571,1.21478,2.18424,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,43464.9,1.03096,1.23659,1.58136,0.87957,0.60672,0.70351,0.41054,1.45311,1.21252,2.18271,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,43694.7,1.02203,1.26989,1.58031,0.87561,0.60859,0.70391,0.4116,1.45191,1.21128,2.18093,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,43920.1,1.01667,1.23466,1.57977,0.87102,0.61352,0.70414,0.41251,1.45058,1.20858,2.17892,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,44147.2,1.02856,1.2581,1.58308,0.85488,0.62317,0.70434,0.41303,1.45081,1.2105,2.17707,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,44377.2,1.02182,1.25734,1.57807,0.86642,0.6173,0.70474,0.41356,1.44861,1.21211,2.17352,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,44604,1.01337,1.21364,1.5688,0.86728,0.6181,0.7047,0.41329,1.44885,1.21118,2.17457,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,44831.9,1.0166,1.25677,1.57616,0.85398,0.62414,0.70486,0.41384,1.44787,1.21137,2.17389,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,45060.9,1.00332,1.22437,1.56773,0.85645,0.62477,0.70516,0.41405,1.44671,1.20964,2.17234,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,45374.2,1.01187,1.23898,1.57433,0.86105,0.62228,0.70489,0.41465,1.44513,1.20869,2.17102,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,45804,1.00662,1.2314,1.56594,0.86669,0.61899,0.70563,0.41583,1.44431,1.20888,2.17039,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,46073.5,1.00093,1.21537,1.5674,0.86572,0.61782,0.70503,0.41531,1.44414,1.20918,2.17015,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,46301.5,1.00604,1.22604,1.57012,0.90277,0.59863,0.70469,0.41553,1.44484,1.20858,2.17112,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,46370.7,1.3094,1.22781,1.78113,0.85335,0.6285,0.71204,0.42206,1.42577,1.18911,2.14355,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,46430.2,1.07021,0.93921,1.50389,0.85312,0.63597,0.71838,0.42848,1.4078,1.16936,2.11797,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,46490.2,1.00725,0.88128,1.44546,0.85811,0.63978,0.72372,0.435,1.39365,1.14985,2.09724,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,46549.4,0.9812,0.85574,1.41509,0.84902,0.64717,0.73015,0.44149,1.38071,1.12839,2.07722,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,46606.3,0.98046,0.84731,1.4125,0.86723,0.64406,0.73523,0.449,1.36718,1.11201,2.05641,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,46665,0.96009,0.83172,1.39345,0.86625,0.64483,0.73884,0.45398,1.35289,1.09689,2.03582,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,46719.5,0.94581,0.81002,1.38066,0.86013,0.65401,0.7429,0.46083,1.33902,1.08395,2.01506,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,46775.4,0.93109,0.80663,1.3735,0.86615,0.65713,0.74898,0.46608,1.32848,1.07138,1.99856,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,46832.1,0.92775,0.79354,1.36503,0.86226,0.65899,0.75253,0.47059,1.31592,1.05738,1.98184,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,46894.6,0.92753,0.79017,1.36667,0.86686,0.66039,0.75743,0.47465,1.30458,1.0454,1.966,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
